team,defense_passing_epa_x,defense_rushing_epa_x,defense_pacr_x,defesne_wopr_x,defensive_racr_x,defense_sacks_x,defense_interceptions_x,passing_epa_x,rushing_epa_x,pacr_x,wopr_x,racr_x,sacks_x,interceptions_x,opponent_x,opponent_y,team_score_x,opponent_score_x,opponent,team_x,defense_passing_epa_y,defense_rushing_epa_y,defense_pacr_y,defesne_wopr_y,defensive_racr_y,defense_sacks_y,defense_interceptions_y,passing_epa_y,rushing_epa_y,pacr_y,wopr_y,racr_y,sacks_y,interceptions_y
WAS,4.278719902,0.495720118,0.862084031,0.305555463,1.068466425,4,1,-4.242918968,0.113383077,0.950581729,0.25,0.704634488,5.800000191,2,WAS,BUF,3,37,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,BUF,25,20,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,BUF,10,38,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25,MIA,BUF,20,48,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
NYJ,0.865299404,-0.762514591,1.019608498,0.25,2.314345598,2.75,2.5,-7.085914135,-0.378294468,0.933701336,0.268292695,-0.370889157,2.5,1.666666627,NYJ,BUF,22,16,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
WAS,4.278719902,0.495720118,0.862084031,0.305555463,1.068466425,4,1,-4.242918968,0.113383077,0.950581729,0.25,0.704634488,5.800000191,2,WAS,BUF,3,37,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,BUF,25,20,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,BUF,10,38,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
MIA,3.105605364,0.013597399,0.997547865,0.249999985,2.125290155,2.833333254,1,10.67983913,0.605591893,1.640902519,0.275000036,0.924381375,2,1.25,MIA,BUF,20,48,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
NYJ,0.865299404,-0.762514591,1.019608498,0.25,2.314345598,2.75,2.5,-7.085914135,-0.378294468,0.933701336,0.268292695,-0.370889157,2.5,1.666666627,NYJ,BUF,22,16,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
WAS,4.278719902,0.495720118,0.862084031,0.305555463,1.068466425,4,1,-4.242918968,0.113383077,0.950581729,0.25,0.704634488,5.800000191,2,WAS,BUF,3,37,BUF,BUF,-4.800998688,-0.08975096,1.166542888,0.282051265,0.852969706,4.199999809,2,10.8323822,0.464761585,1.076868296,0.249999985,2.365829706,3,1.666666627
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,CAR,24,10,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,CAR,42,24,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,CAR,21,13,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,CAR,20,17,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1,SEA,CAR,37,27,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,CAR,24,10,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,CAR,42,24,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,CAR,21,13,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,CAR,20,17,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1,SEA,CAR,37,27,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,CAR,24,10,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,CAR,42,24,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,CAR,21,13,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,CAR,20,17,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1,SEA,CAR,37,27,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,CAR,24,10,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,CAR,42,24,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,CAR,21,13,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,CAR,20,17,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1,SEA,CAR,37,27,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,CAR,24,10,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,CAR,42,24,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,CAR,21,13,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,CAR,20,17,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1,SEA,CAR,37,27,CAR,CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,CHI,31,28,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2,GB,CHI,38,20,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,CHI,41,10,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,CHI,27,17,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
WAS,4.278719902,0.495720118,0.862084031,0.305555463,1.068466425,4,1,-4.242918968,0.113383077,0.950581729,0.25,0.704634488,5.800000191,2,WAS,CHI,20,40,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,CHI,31,28,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2,GB,CHI,38,20,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,CHI,41,10,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,CHI,27,17,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
WAS,4.278719902,0.495720118,0.862084031,0.305555463,1.068466425,4,1,-4.242918968,0.113383077,0.950581729,0.25,0.704634488,5.800000191,2,WAS,CHI,20,40,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,CHI,31,28,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2,GB,CHI,38,20,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,CHI,41,10,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1,TB,CHI,27,17,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
WAS,4.278719902,0.495720118,0.862084031,0.305555463,1.068466425,4,1,-4.242918968,0.113383077,0.950581729,0.25,0.704634488,5.800000191,2,WAS,CHI,20,40,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
DEN,8.561881065,0.817699611,1.42549181,0.268292725,-0.239349544,4,1,2.343309641,-0.215516239,1.082902193,0.234042615,1.644558907,3,1,DEN,CHI,31,28,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2,GB,CHI,38,20,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
KC,-2.398800611,-0.479563057,0.761711478,0.275000036,0.462710708,2.599999905,1,5.618223667,-0.110006183,1.02891171,0.200000018,0.504531801,1.333333373,1.5,KC,CHI,41,10,CHI,CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25
